flight_id,departure_airport,arrival_airport,scheduled_departure_datetime,actual_departure_datetime,scheduled_arrival_datetime,actual_arrival_datetime,distance_miles
58556,ANC,SFO,2022-02-19 11:38:00,2022-02-19 11:39:00,2022-02-19 17:10:00,2022-02-19 17:11:00,2016
71857,SAV,MSY,2022-02-19 12:37:00,2022-02-19 12:40:00,2022-02-19 14:30:00,2022-02-19 14:35:00,555
21237,SAN,SFO,2022-02-19 12:37:00,2022-02-19 12:42:00,2022-02-19 14:14:00,2022-02-19 14:22:00,446
75774,PBI,SLC,2022-02-19 12:45:00,2022-02-19 12:46:00,2022-02-19 18:23:00,2022-02-19 18:20:00,2059
87770,JFK,BUF,2022-02-19 13:20:00,2022-02-19 13:19:00,2022-02-19 14:35:00,2022-02-19 14:40:00,300
75666,HNL,RIC,2022-02-19 13:24:00,2022-02-19 13:23:00,2022-02-20 02:00:00,2022-02-20 01:54:00,4838
40472,SNA,SDF,2022-02-19 13:27:00,2022-02-19 13:31:00,2022-02-19 18:29:00,2022-02-19 18:30:00,1815
35048,LGA,FAI,2022-02-19 13:33:00,2022-02-19 13:35:00,2022-02-19 22:12:00,2022-02-19 22:13:00,3259
47291,JAX,BNA,2022-02-19 14:10:00,2022-02-19 14:34:00,2022-02-19 15:52:00,2022-02-19 16:11:00,484
57083,TUL,ANC,2022-02-19 14:19:00,2022-02-19 14:18:00,2022-02-19 22:02:00,2022-02-19 22:00:00,2888
34078,CMH,FLL,2022-02-19 14:48:00,2022-02-19 14:53:00,2022-02-19 17:44:00,2022-02-19 18:07:00,975
80018,DEN,MEM,2022-02-19 15:04:00,2022-02-19 15:32:00,2022-02-19 17:44:00,2022-02-19 18:07:00,871
86388,RDU,SAT,2022-02-19 15:08:00,2022-02-19 15:11:00,2022-02-19 18:41:00,2022-02-19 18:49:00,1222
97703,STL,SFO,2022-02-19 15:14:00,2022-02-19 15:18:00,2022-02-19 20:03:00,2022-02-19 20:06:00,1731
48337,MEM,PIT,2022-02-19 15:41:00,2022-02-19 15:44:00,2022-02-19 17:49:00,2022-02-19 17:54:00,651
60999,JAX,ANC,2022-02-19 15:46:00,2022-02-19 15:45:00,2022-02-20 01:28:00,2022-02-20 01:28:00,3681
79479,CVG,DTW,2022-02-19 15:46:00,2022-02-19 15:54:00,2022-02-19 16:51:00,2022-02-19 17:00:00,229
25081,RDU,ANC,2022-02-19 16:02:00,2022-02-19 15:58:00,2022-02-20 01:13:00,2022-02-20 01:13:00,3473
50192,SFB,SAN,2022-02-19 16:27:00,2022-02-19 16:31:00,2022-02-19 22:18:00,2022-02-19 22:25:00,2142
98778,PDX,LAX,2022-02-19 16:29:00,2022-02-19 16:33:00,2022-02-19 19:04:00,2022-02-19 19:15:00,834
37401,LAX,SMF,2022-02-19 16:38:00,2022-02-19 16:35:00,2022-02-19 18:03:00,2022-02-19 17:57:00,373
35385,SLC,ADW,2022-02-19 16:45:00,2022-02-19 16:47:00,2022-02-19 21:53:00,2022-02-19 21:55:00,1857
18032,TUL,PWM,2022-02-19 16:48:00,2022-02-19 17:01:00,2022-02-19 20:55:00,2022-02-19 21:06:00,1443
83140,JFK,DCA,2022-02-19 16:56:00,2022-02-19 16:56:00,2022-02-19 17:58:00,2022-02-19 18:03:00,212
94325,FAI,IAH,2022-02-19 17:04:00,2022-02-19 17:10:00,2022-02-20 01:46:00,2022-02-20 01:55:00,3277
95669,JFK,STL,2022-02-19 17:13:00,2022-02-19 17:13:00,2022-02-19 19:56:00,2022-02-19 19:58:00,890
64570,RIC,RSW,2022-02-19 17:34:00,2022-02-19 17:36:00,2022-02-19 20:04:00,2022-02-19 20:10:00,801
49371,BNA,DEN,2022-02-19 18:15:00,2022-02-19 18:43:00,2022-02-19 21:16:00,2022-02-19 21:41:00,1011
39761,PHL,RDU,2022-02-19 18:23:00,2022-02-19 18:17:00,2022-02-19 19:44:00,2022-02-19 19:39:00,337
67776,TPA,BWI,2022-02-19 18:31:00,2022-02-19 18:26:00,2022-02-19 21:07:00,2022-02-19 21:01:00,844
75865,MCO,LGA,2022-02-19 18:46:00,2022-02-19 18:45:00,2022-02-19 21:39:00,2022-02-19 21:37:00,951
22330,CLT,ADW,2022-02-19 18:53:00,2022-02-19 18:55:00,2022-02-19 20:13:00,2022-02-19 20:11:00,335
28314,FLL,RDU,2022-02-19 19:00:00,2022-02-19 19:00:00,2022-02-19 21:12:00,2022-02-19 21:14:00,682
82059,IAD,SLC,2022-02-19 19:01:00,2022-02-19 19:03:00,2022-02-20 00:05:00,2022-02-20 00:06:00,1824
65542,ONT,OAK,2022-02-19 19:09:00,2022-02-19 19:05:00,2022-02-19 20:33:00,2022-02-19 20:29:00,361
15456,MEM,DTW,2022-02-19 19:28:00,2022-02-19 19:39:00,2022-02-19 21:29:00,2022-02-19 21:46:00,610
31595,TUL,BOS,2022-02-19 19:30:00,2022-02-19 19:28:00,2022-02-19 23:29:00,2022-02-19 23:32:00,1391
99434,SAT,EWR,2022-02-19 19:47:00,2022-02-19 19:48:00,2022-02-20 00:12:00,2022-02-20 00:31:00,1567
28406,SAN,SMF,2022-02-19 19:52:00,2022-02-19 19:51:00,2022-02-19 21:34:00,2022-02-19 21:39:00,480
76024,RDU,BOS,2022-02-19 19:54:00,2022-02-19 19:53:00,2022-02-19 21:55:00,2022-02-19 21:54:00,611
18003,IAD,PIT,2022-02-19 19:57:00,2022-02-19 19:52:00,2022-02-19 20:55:00,2022-02-19 20:56:00,182
13827,SAV,LAX,2022-02-19 20:15:00,2022-02-19 20:16:00,2022-02-20 02:07:00,2022-02-20 02:04:00,2147
43550,CLE,PHL,2022-02-19 20:15:00,2022-02-19 20:14:00,2022-02-19 21:40:00,2022-02-19 21:36:00,362
26619,BUF,MKE,2022-02-19 20:23:00,2022-02-19 20:27:00,2022-02-19 22:03:00,2022-02-19 22:11:00,463
25412,PHX,ADW,2022-02-19 21:07:00,2022-02-19 21:05:00,2022-02-20 02:35:00,2022-02-20 02:26:00,1984
12984,SAV,IAH,2022-02-19 21:12:00,2022-02-19 21:07:00,2022-02-19 23:49:00,2022-02-19 23:41:00,849
80814,MIA,SNA,2022-02-19 21:12:00,2022-02-19 22:11:00,2022-02-20 03:28:00,2022-02-20 04:28:00,2306
44187,MEM,PWM,2022-02-19 21:33:00,2022-02-19 21:29:00,2022-02-20 01:03:00,2022-02-20 00:56:00,1203
29548,PVD,ORD,2022-02-19 21:40:00,2022-02-19 21:45:00,2022-02-20 00:17:00,2022-02-20 00:23:00,847
48032,ONT,DTW,2022-02-20 06:54:00,2022-02-20 06:57:00,2022-02-20 12:13:00,2022-02-20 12:13:00,1930
25976,IND,SAT,2022-02-20 07:16:00,2022-02-20 07:22:00,2022-02-20 10:14:00,2022-02-20 10:23:00,985
11761,ATL,SNA,2022-02-20 07:44:00,2022-02-20 07:40:00,2022-02-20 13:01:00,2022-02-20 12:59:00,1915
82708,SFO,PBI,2022-02-20 07:51:00,2022-02-20 07:54:00,2022-02-20 14:46:00,2022-02-20 14:53:00,2563
16919,SFO,MSP,2022-02-20 08:29:00,2022-02-20 08:35:00,2022-02-20 12:57:00,2022-02-20 13:09:00,1585
48094,CVG,ONT,2022-02-20 08:45:00,2022-02-20 08:47:00,2022-02-20 13:53:00,2022-02-20 13:55:00,1850
39760,SJC,ATL,2022-02-20 08:53:00,2022-02-20 09:07:00,2022-02-20 14:39:00,2022-02-20 14:53:00,2111
32092,PWM,MIA,2022-02-20 09:03:00,2022-02-20 09:07:00,2022-02-20 12:56:00,2022-02-20 13:13:00,1355
41941,TPA,CLT,2022-02-20 09:05:00,2022-02-20 09:09:00,2022-02-20 10:51:00,2022-02-20 10:59:00,508
31824,SAT,STL,2022-02-20 09:21:00,2022-02-20 09:19:00,2022-02-20 11:49:00,2022-02-20 11:46:00,786
30326,AUS,BUF,2022-02-20 09:38:00,2022-02-20 09:34:00,2022-02-20 13:33:00,2022-02-20 13:37:00,1365
69377,PBI,IAD,2022-02-20 09:39:00,2022-02-20 09:34:00,2022-02-20 12:18:00,2022-02-20 12:19:00,861
21146,SAN,PWM,2022-02-20 09:44:00,2022-02-20 09:54:00,2022-02-20 16:47:00,2022-02-20 16:58:00,2618
26334,PHL,PIT,2022-02-20 10:37:00,2022-02-20 10:33:00,2022-02-20 11:47:00,2022-02-20 11:37:00,267
79380,PWM,BUF,2022-02-20 10:38:00,2022-02-20 11:39:00,2022-02-20 12:12:00,2022-02-20 13:08:00,426
82082,ONT,DTW,2022-02-20 10:40:00,2022-02-20 10:41:00,2022-02-20 15:59:00,2022-02-20 16:02:00,1930
14401,MCO,SAV,2022-02-20 11:04:00,2022-02-20 11:10:00,2022-02-20 12:12:00,2022-02-20 12:20:00,255
61389,TUL,STL,2022-02-20 11:10:00,2022-02-20 11:13:00,2022-02-20 12:33:00,2022-02-20 12:36:00,350
17265,MEM,ORD,2022-02-20 11:14:00,2022-02-20 11:37:00,2022-02-20 12:58:00,2022-02-20 13:20:00,492
55493,MDW,PWM,2022-02-20 11:24:00,2022-02-20 11:29:00,2022-02-20 14:08:00,2022-02-20 14:17:00,893
28379,MDW,TPA,2022-02-20 11:24:00,2022-02-20 11:30:00,2022-02-20 14:24:00,2022-02-20 14:34:00,998
33741,PDX,DEN,2022-02-20 11:35:00,2022-02-20 11:41:00,2022-02-20 14:33:00,2022-02-20 14:36:00,989
43333,ANC,SFO,2022-02-20 11:38:00,2022-02-20 11:37:00,2022-02-20 17:10:00,2022-02-20 17:11:00,2016
33178,SAT,PIT,2022-02-20 12:26:00,2022-02-20 12:32:00,2022-02-20 16:07:00,2022-02-20 16:14:00,1276
85008,SAV,MSY,2022-02-20 12:37:00,2022-02-20 12:35:00,2022-02-20 14:30:00,2022-02-20 14:32:00,555
74706,SAN,SFO,2022-02-20 12:37:00,2022-02-20 12:42:00,2022-02-20 14:14:00,2022-02-20 14:17:00,446
66650,ONT,RIC,2022-02-20 12:48:00,2022-02-20 12:53:00,2022-02-20 18:56:00,2022-02-20 19:00:00,2253
41713,SEA,SAT,2022-02-20 12:54:00,2022-02-20 12:55:00,2022-02-20 17:50:00,2022-02-20 17:51:00,1774
88211,JFK,SYR,2022-02-20 13:02:00,2022-02-20 13:05:00,2022-02-20 14:03:00,2022-02-20 14:01:00,208
90477,SMF,CLT,2022-02-20 13:18:00,2022-02-20 13:21:00,2022-02-20 19:24:00,2022-02-20 19:18:00,2239
29049,JFK,BUF,2022-02-20 13:20:00,2022-02-20 13:17:00,2022-02-20 14:35:00,2022-02-20 14:45:00,300
98829,HNL,RIC,2022-02-20 13:24:00,2022-02-20 13:19:00,2022-02-21 02:00:00,2022-02-21 02:00:00,4838
25926,LGA,FAI,2022-02-20 13:33:00,2022-02-20 13:30:00,2022-02-20 22:12:00,2022-02-20 22:06:00,3259
51890,CMH,FLL,2022-02-20 14:48:00,2022-02-20 14:52:00,2022-02-20 17:44:00,2022-02-20 17:51:00,975
14642,DEN,MEM,2022-02-20 15:04:00,2022-02-20 14:59:00,2022-02-20 17:44:00,2022-02-20 17:39:00,871
43810,RDU,SAT,2022-02-20 15:08:00,2022-02-20 15:14:00,2022-02-20 18:41:00,2022-02-20 18:50:00,1222
86641,MEM,PIT,2022-02-20 15:41:00,2022-02-20 15:42:00,2022-02-20 17:49:00,2022-02-20 18:00:00,651
22150,JAX,ANC,2022-02-20 15:46:00,2022-02-20 15:49:00,2022-02-21 01:28:00,2022-02-21 01:26:00,3681
67678,JAX,MEM,2022-02-20 15:56:00,2022-02-20 15:51:00,2022-02-20 17:53:00,2022-02-20 17:47:00,574
39962,PDX,LAX,2022-02-20 16:29:00,2022-02-20 16:52:00,2022-02-20 19:04:00,2022-02-20 19:48:00,834
25985,LAX,SMF,2022-02-20 16:38:00,2022-02-20 16:34:00,2022-02-20 18:03:00,2022-02-20 18:00:00,373
76849,SLC,ADW,2022-02-20 16:45:00,2022-02-20 18:45:00,2022-02-20 21:53:00,2022-02-20 23:50:00,1857
76699,TUL,PWM,2022-02-20 16:48:00,2022-02-20 16:52:00,2022-02-20 20:55:00,2022-02-20 20:57:00,1443
16739,FAI,IAH,2022-02-20 17:04:00,2022-02-20 17:08:00,2022-02-21 01:46:00,2022-02-21 01:46:00,3277
12170,JFK,STL,2022-02-20 17:13:00,2022-02-20 17:11:00,2022-02-20 19:56:00,2022-02-20 20:00:00,890
17534,RIC,RSW,2022-02-20 17:34:00,2022-02-20 17:38:00,2022-02-20 20:04:00,2022-02-20 20:13:00,801
97907,BNA,DEN,2022-02-20 18:15:00,2022-02-20 18:19:00,2022-02-20 21:16:00,2022-02-20 21:21:00,1011
16729,PHL,RDU,2022-02-20 18:23:00,2022-02-20 18:36:00,2022-02-20 19:44:00,2022-02-20 19:52:00,337
59258,TPA,BWI,2022-02-20 18:31:00,2022-02-20 18:34:00,2022-02-20 21:07:00,2022-02-20 21:09:00,844
35618,MSY,SEA,2022-02-20 18:33:00,2022-02-20 18:33:00,2022-02-21 00:16:00,2022-02-21 00:25:00,2084
47255,SFO,EWR,2022-02-20 18:41:00,2022-02-20 18:40:00,2022-02-21 01:35:00,2022-02-21 01:34:00,2559
75907,MCO,LGA,2022-02-20 18:46:00,2022-02-20 18:43:00,2022-02-20 21:39:00,2022-02-20 21:31:00,951
79611,CLT,ADW,2022-02-20 18:53:00,2022-02-20 18:54:00,2022-02-20 20:13:00,2022-02-20 20:17:00,335
83057,FLL,RDU,2022-02-20 19:00:00,2022-02-20 18:56:00,2022-02-20 21:12:00,2022-02-20 21:12:00,682
29059,ONT,OAK,2022-02-20 19:09:00,2022-02-20 19:28:00,2022-02-20 20:33:00,2022-02-20 20:50:00,361
61316,TUL,BOS,2022-02-20 19:30:00,2022-02-20 19:30:00,2022-02-20 23:29:00,2022-02-20 23:32:00,1391
81340,SAT,EWR,2022-02-20 19:47:00,2022-02-20 19:42:00,2022-02-21 00:12:00,2022-02-21 00:10:00,1567
93506,SAN,SMF,2022-02-20 19:52:00,2022-02-20 19:53:00,2022-02-20 21:34:00,2022-02-20 21:32:00,480
99790,IAD,PIT,2022-02-20 19:57:00,2022-02-20 19:52:00,2022-02-20 20:55:00,2022-02-20 20:46:00,182
23569,SEA,CMH,2022-02-20 20:02:00,2022-02-20 19:57:00,2022-02-21 01:34:00,2022-02-21 01:33:00,2011
17349,SAV,LAX,2022-02-20 20:15:00,2022-02-20 20:18:00,2022-02-21 02:07:00,2022-02-21 02:03:00,2147
53194,BUF,MKE,2022-02-20 20:23:00,2022-02-20 20:52:00,2022-02-20 22:03:00,2022-02-20 22:29:00,463
90415,PHX,ADW,2022-02-20 21:07:00,2022-02-20 21:10:00,2022-02-21 02:35:00,2022-02-21 02:33:00,1984
47450,SAV,IAH,2022-02-20 21:12:00,2022-02-20 21:11:00,2022-02-20 23:49:00,2022-02-20 23:45:00,849
34285,MEM,PWM,2022-02-20 21:33:00,2022-02-20 21:32:00,2022-02-21 01:03:00,2022-02-21 01:08:00,1203
71189,PVD,ORD,2022-02-20 21:40:00,2022-02-20 21:38:00,2022-02-21 00:17:00,2022-02-21 00:13:00,847
71607,IAH,PHL,2022-02-20 21:59:00,2022-02-20 22:00:00,2022-02-21 01:47:00,2022-02-21 01:51:00,1323
87162,CLT,AUS,2022-02-21 06:17:00,2022-02-21 06:23:00,2022-02-21 09:21:00,2022-02-21 09:25:00,1030
35784,ONT,DTW,2022-02-21 06:54:00,2022-02-21 06:51:00,2022-02-21 12:13:00,2022-02-21 12:12:00,1930
44437,IND,SAT,2022-02-21 07:16:00,2022-02-21 07:41:00,2022-02-21 10:14:00,2022-02-21 10:40:00,985
83022,ATL,SNA,2022-02-21 07:44:00,2022-02-21 07:44:00,2022-02-21 13:01:00,2022-02-21 13:20:00,1915
44638,SFO,PBI,2022-02-21 07:51:00,2022-02-21 07:48:00,2022-02-21 14:46:00,2022-02-21 14:45:00,2563
37730,BNA,STL,2022-02-21 08:12:00,2022-02-21 08:07:00,2022-02-21 09:22:00,2022-02-21 09:21:00,271
68936,SFO,MSP,2022-02-21 08:29:00,2022-02-21 08:33:00,2022-02-21 12:57:00,2022-02-21 13:06:00,1585
12786,DTW,CMH,2022-02-21 08:38:00,2022-02-21 08:38:00,2022-02-21 09:31:00,2022-02-21 09:37:00,154
50306,CVG,ONT,2022-02-21 08:45:00,2022-02-21 08:43:00,2022-02-21 13:53:00,2022-02-21 13:48:00,1850
13204,PWM,MIA,2022-02-21 09:03:00,2022-02-21 09:04:00,2022-02-21 12:56:00,2022-02-21 12:57:00,1355
87291,TPA,CLT,2022-02-21 09:05:00,2022-02-21 09:05:00,2022-02-21 10:51:00,2022-02-21 10:54:00,508
46452,SAT,STL,2022-02-21 09:21:00,2022-02-21 09:24:00,2022-02-21 11:49:00,2022-02-21 11:55:00,786
69754,AUS,BUF,2022-02-21 09:38:00,2022-02-21 09:38:00,2022-02-21 13:33:00,2022-02-21 13:31:00,1365
86610,DTW,SNA,2022-02-21 09:43:00,2022-02-21 09:49:00,2022-02-21 15:06:00,2022-02-21 15:17:00,1956
20184,PHL,PIT,2022-02-21 10:37:00,2022-02-21 10:37:00,2022-02-21 11:47:00,2022-02-21 11:43:00,267
52192,ONT,DTW,2022-02-21 10:40:00,2022-02-21 10:45:00,2022-02-21 15:59:00,2022-02-21 16:07:00,1930
95307,SAV,IND,2022-02-21 10:43:00,2022-02-21 10:49:00,2022-02-21 12:42:00,2022-02-21 12:53:00,596
36170,JAX,SJC,2022-02-21 11:02:00,2022-02-21 10:58:00,2022-02-21 17:22:00,2022-02-21 17:15:00,2337
46331,MCO,SAV,2022-02-21 11:04:00,2022-02-21 11:09:00,2022-02-21 12:12:00,2022-02-21 12:13:00,255
15043,MDW,TPA,2022-02-21 11:24:00,2022-02-21 11:20:00,2022-02-21 14:24:00,2022-02-21 14:22:00,998
30090,PDX,DEN,2022-02-21 11:35:00,2022-02-21 11:44:00,2022-02-21 14:33:00,2022-02-21 14:51:00,989
76882,ANC,SFO,2022-02-21 11:38:00,2022-02-21 11:34:00,2022-02-21 17:10:00,2022-02-21 17:06:00,2016
32171,MSY,HNL,2022-02-21 11:46:00,2022-02-21 11:43:00,2022-02-21 22:46:00,2022-02-21 22:43:00,4199
56421,SAV,MSY,2022-02-21 12:37:00,2022-02-21 12:32:00,2022-02-21 14:30:00,2022-02-21 14:29:00,555
71766,SAN,SFO,2022-02-21 12:37:00,2022-02-21 12:40:00,2022-02-21 14:14:00,2022-02-21 14:18:00,446
80333,JFK,BUF,2022-02-21 13:20:00,2022-02-21 13:47:00,2022-02-21 14:35:00,2022-02-21 15:07:00,300
11258,IAD,TUL,2022-02-21 13:22:00,2022-02-21 13:26:00,2022-02-21 16:25:00,2022-02-21 16:41:00,1025
68987,HNL,RIC,2022-02-21 13:24:00,2022-02-21 13:24:00,2022-02-22 02:00:00,2022-02-22 01:55:00,4838
44655,LGA,FAI,2022-02-21 13:33:00,2022-02-21 13:38:00,2022-02-21 22:12:00,2022-02-21 22:15:00,3259
92323,DTW,BWI,2022-02-21 13:49:00,2022-02-21 13:47:00,2022-02-21 15:20:00,2022-02-21 15:18:00,408
63015,LAX,SFB,2022-02-21 14:28:00,2022-02-21 14:24:00,2022-02-21 20:30:00,2022-02-21 20:32:00,2210
79275,CMH,FLL,2022-02-21 14:48:00,2022-02-21 14:47:00,2022-02-21 17:44:00,2022-02-21 17:39:00,975
45737,DEN,MEM,2022-02-21 15:04:00,2022-02-21 15:03:00,2022-02-21 17:44:00,2022-02-21 17:46:00,871
97783,RDU,SAT,2022-02-21 15:08:00,2022-02-21 15:03:00,2022-02-21 18:41:00,2022-02-21 18:35:00,1222
50451,MEM,PIT,2022-02-21 15:41:00,2022-02-21 15:44:00,2022-02-21 17:49:00,2022-02-21 17:54:00,651
25544,MSP,IAD,2022-02-21 15:41:00,2022-02-21 15:35:00,2022-02-21 18:27:00,2022-02-21 18:18:00,906
50906,JAX,ANC,2022-02-21 15:46:00,2022-02-21 15:48:00,2022-02-22 01:28:00,2022-02-22 01:39:00,3681
19872,CVG,MEM,2022-02-21 16:18:00,2022-02-21 16:18:00,2022-02-21 17:48:00,2022-02-21 17:50:00,402
13658,PDX,LAX,2022-02-21 16:29:00,2022-02-21 16:31:00,2022-02-21 19:04:00,2022-02-21 19:00:00,834
87815,MSY,TUL,2022-02-21 16:33:00,2022-02-21 16:31:00,2022-02-21 18:24:00,2022-02-21 18:26:00,538
28016,LAX,SMF,2022-02-21 16:38:00,2022-02-21 17:08:00,2022-02-21 18:03:00,2022-02-21 18:50:00,373
12587,SLC,ADW,2022-02-21 16:45:00,2022-02-21 16:53:00,2022-02-21 21:53:00,2022-02-21 21:58:00,1857
54357,OAK,MCO,2022-02-21 16:46:00,2022-02-21 16:43:00,2022-02-21 23:21:00,2022-02-21 23:21:00,2434
97224,TUL,PWM,2022-02-21 16:48:00,2022-02-21 16:45:00,2022-02-21 20:55:00,2022-02-21 20:56:00,1443
25692,FAI,IAH,2022-02-21 17:04:00,2022-02-21 17:05:00,2022-02-22 01:46:00,2022-02-22 01:53:00,3277
65949,JFK,STL,2022-02-21 17:13:00,2022-02-21 17:16:00,2022-02-21 19:56:00,2022-02-21 19:56:00,890
83939,MSP,PHX,2022-02-21 17:30:00,2022-02-21 17:34:00,2022-02-21 21:11:00,2022-02-21 21:20:00,1274
16007,RIC,RSW,2022-02-21 17:34:00,2022-02-21 17:38:00,2022-02-21 20:04:00,2022-02-21 20:03:00,801
37854,RSW,SFO,2022-02-21 17:38:00,2022-02-21 17:39:00,2022-02-22 00:20:00,2022-02-22 00:26:00,2477
24225,LGA,BWI,2022-02-21 17:48:00,2022-02-21 17:52:00,2022-02-21 18:46:00,2022-02-21 18:51:00,184
15532,BNA,DEN,2022-02-21 18:15:00,2022-02-21 18:18:00,2022-02-21 21:16:00,2022-02-21 21:21:00,1011
42857,PHL,RDU,2022-02-21 18:23:00,2022-02-21 18:26:00,2022-02-21 19:44:00,2022-02-21 19:47:00,337
18249,TPA,BWI,2022-02-21 18:31:00,2022-02-21 18:29:00,2022-02-21 21:07:00,2022-02-21 21:05:00,844
40620,MCO,LGA,2022-02-21 18:46:00,2022-02-21 18:46:00,2022-02-21 21:39:00,2022-02-21 21:42:00,951
87654,CLT,ADW,2022-02-21 18:53:00,2022-02-21 18:58:00,2022-02-21 20:13:00,2022-02-21 20:14:00,335
62059,SDF,BUF,2022-02-21 18:55:00,2022-02-21 18:53:00,2022-02-21 20:39:00,2022-02-21 20:37:00,493
65122,FLL,RDU,2022-02-21 19:00:00,2022-02-21 19:01:00,2022-02-21 21:12:00,2022-02-21 21:21:00,682
50854,ONT,OAK,2022-02-21 19:09:00,2022-02-21 19:06:00,2022-02-21 20:33:00,2022-02-21 20:27:00,361
55623,RNO,ANC,2022-02-21 19:21:00,2022-02-21 19:15:00,2022-02-22 00:47:00,2022-02-22 00:38:00,1970
16266,TUL,BOS,2022-02-21 19:30:00,2022-02-21 19:33:00,2022-02-21 23:29:00,2022-02-21 23:35:00,1391
19153,SAT,EWR,2022-02-21 19:47:00,2022-02-21 19:47:00,2022-02-22 00:12:00,2022-02-22 00:16:00,1567
19282,SAN,SMF,2022-02-21 19:52:00,2022-02-21 20:59:00,2022-02-21 21:34:00,2022-02-21 22:37:00,480
21680,IAD,PIT,2022-02-21 19:57:00,2022-02-21 19:57:00,2022-02-21 20:55:00,2022-02-21 20:53:00,182
29057,FAI,DCA,2022-02-21 20:15:00,2022-02-21 20:12:00,2022-02-22 04:56:00,2022-02-22 04:50:00,3277
64119,SAV,LAX,2022-02-21 20:15:00,2022-02-21 20:15:00,2022-02-22 02:07:00,2022-02-22 02:11:00,2147
59343,BUF,MKE,2022-02-21 20:23:00,2022-02-21 20:28:00,2022-02-21 22:03:00,2022-02-21 22:22:00,463
25363,MKE,MDW,2022-02-21 20:50:00,2022-02-21 20:52:00,2022-02-21 21:32:00,2022-02-21 21:37:00,80
46157,SLC,LGA,2022-02-21 21:02:00,2022-02-21 21:06:00,2022-02-22 02:29:00,2022-02-22 02:32:00,1978
77862,PHX,ADW,2022-02-21 21:07:00,2022-02-21 21:12:00,2022-02-22 02:35:00,2022-02-22 02:48:00,1984
15815,SAV,IAH,2022-02-21 21:12:00,2022-02-21 21:14:00,2022-02-21 23:49:00,2022-02-21 23:42:00,849
10861,MEM,PWM,2022-02-21 21:33:00,2022-02-21 21:29:00,2022-02-22 01:03:00,2022-02-22 01:02:00,1203
86286,PVD,ORD,2022-02-21 21:40:00,2022-02-21 21:45:00,2022-02-22 00:17:00,2022-02-22 00:24:00,847
13516,ANC,SAT,2022-02-21 21:56:00,2022-02-21 21:57:00,2022-02-22 06:25:00,2022-02-22 06:21:00,3189
81558,AUS,FLL,2022-02-21 21:57:00,2022-02-21 22:01:00,2022-02-22 01:12:00,2022-02-22 01:17:00,1103
60003,PVD,ANC,2022-02-22 06:06:00,2022-02-22 06:06:00,2022-02-22 15:05:00,2022-02-22 15:10:00,3395
97450,FAI,SMF,2022-02-22 06:19:00,2022-02-22 06:15:00,2022-02-22 12:03:00,2022-02-22 11:59:00,2092
55426,ONT,DTW,2022-02-22 06:54:00,2022-02-22 09:01:00,2022-02-22 12:13:00,2022-02-22 14:18:00,1930
61469,IND,SAT,2022-02-22 07:16:00,2022-02-22 07:15:00,2022-02-22 10:14:00,2022-02-22 10:19:00,985
91335,RDU,FAI,2022-02-22 07:31:00,2022-02-22 07:31:00,2022-02-22 16:31:00,2022-02-22 16:45:00,3399
67159,ATL,SNA,2022-02-22 07:44:00,2022-02-22 07:51:00,2022-02-22 13:01:00,2022-02-22 13:06:00,1915
57143,SFO,PBI,2022-02-22 07:51:00,2022-02-22 07:54:00,2022-02-22 14:46:00,2022-02-22 14:44:00,2563
58522,LGA,SLC,2022-02-22 07:53:00,2022-02-22 07:48:00,2022-02-22 13:20:00,2022-02-22 13:13:00,1978
13064,SFO,MSP,2022-02-22 08:29:00,2022-02-22 08:26:00,2022-02-22 12:57:00,2022-02-22 12:53:00,1585
16184,ADW,DEN,2022-02-22 08:39:00,2022-02-22 08:48:00,2022-02-22 12:51:00,2022-02-22 13:01:00,1482
20412,CVG,ONT,2022-02-22 08:45:00,2022-02-22 08:42:00,2022-02-22 13:53:00,2022-02-22 13:46:00,1850
99885,PWM,MIA,2022-02-22 09:03:00,2022-02-22 09:06:00,2022-02-22 12:56:00,2022-02-22 12:55:00,1355
60110,TPA,CLT,2022-02-22 09:05:00,2022-02-22 09:08:00,2022-02-22 10:51:00,2022-02-22 10:50:00,508
30504,ONT,PHL,2022-02-22 09:10:00,2022-02-22 09:11:00,2022-02-22 15:32:00,2022-02-22 15:31:00,2351
41114,SAT,STL,2022-02-22 09:21:00,2022-02-22 09:26:00,2022-02-22 11:49:00,2022-02-22 11:54:00,786
61024,AUS,BUF,2022-02-22 09:38:00,2022-02-22 09:38:00,2022-02-22 13:33:00,2022-02-22 13:29:00,1365
51496,BUF,SJC,2022-02-22 10:23:00,2022-02-22 10:28:00,2022-02-22 16:36:00,2022-02-22 16:38:00,2288
62148,PHL,PIT,2022-02-22 10:37:00,2022-02-22 10:34:00,2022-02-22 11:47:00,2022-02-22 11:50:00,267
13837,ONT,DTW,2022-02-22 10:40:00,2022-02-22 10:41:00,2022-02-22 15:59:00,2022-02-22 15:58:00,1930
25956,MCO,SAV,2022-02-22 11:04:00,2022-02-22 11:34:00,2022-02-22 12:12:00,2022-02-22 12:37:00,255
87283,MDW,TPA,2022-02-22 11:24:00,2022-02-22 11:23:00,2022-02-22 14:24:00,2022-02-22 14:22:00,998
72064,PDX,DEN,2022-02-22 11:35:00,2022-02-22 11:40:00,2022-02-22 14:33:00,2022-02-22 14:41:00,989
