trade_id,stock_symbol,trade_type,trade_date,trade_time,trade_price,trade_volume,trade_currency,trade_fee,trade_notes
850,AMZN,buy,1/11/2023,11:21 AM,746977.33,573463,SLL,72.1,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus
851,AMZN,sell,5/9/2023,1:20 PM,41482.11,248672,IDR,227.84,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget
852,AMZN,buy,2/27/2023,10:09 PM,854881.41,354650,EGP,402.87,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
853,TSLA,sell,6/12/2022,12:50 PM,437070.98,971388,IDR,996.85,mauris non ligula pellentesque ultrices phasellus id sapien in sapien
854,FB,sell,1/6/2023,3:45 PM,73573.65,736968,MYR,158.82,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi
855,TSLA,buy,9/13/2022,3:26 AM,61776.19,404161,UAH,916.55,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam
856,TSLA,sell,1/6/2023,12:36 AM,131085.53,102265,CNY,667.45,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus
857,AMZN,sell,12/1/2022,5:11 AM,23115.35,468068,IDR,381.11,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede
858,TSLA,sell,9/16/2022,6:19 AM,774132.1,370105,RUB,266.25,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia
859,GOOGL,sell,4/7/2023,9:24 PM,421984.9,655152,CNY,494.79,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus
860,AMZN,buy,1/5/2023,8:46 PM,92964.73,363332,IDR,887.15,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat
861,TSLA,buy,7/21/2022,9:57 PM,722460.83,1556,CAD,910.65,augue vel accumsan tellus nisi eu orci mauris lacinia sapien
862,GOOGL,sell,7/11/2022,5:46 AM,888250.74,276947,JOD,11.09,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer
863,FB,buy,1/29/2023,2:00 PM,515145.55,697634,BRL,18.02,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu
864,AMZN,buy,7/12/2022,2:40 PM,596146.02,161922,EUR,935.44,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
865,TSLA,buy,4/22/2023,8:27 AM,276675.44,981482,CNY,872.6,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac
866,FB,sell,8/27/2022,10:40 PM,259547.44,722132,MXN,696.56,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in
867,FB,buy,10/26/2022,10:36 PM,91149.78,757110,THB,872.27,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum
868,TSLA,sell,2/4/2023,10:29 AM,583647.12,324294,PHP,118.86,morbi non quam nec dui luctus rutrum nulla tellus in sagittis
869,GOOGL,sell,6/27/2022,8:50 PM,277339.92,556882,CNY,933.81,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam
870,FB,buy,4/22/2023,8:57 PM,320802.05,342966,BWP,515.38,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi
871,TSLA,buy,8/8/2022,2:04 PM,620058.2,665519,USD,859.54,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam
872,AMZN,sell,3/23/2023,9:54 AM,941586.49,737292,RSD,950.59,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at
873,GOOGL,sell,10/20/2022,11:22 AM,699911.85,351753,LYD,395.75,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
874,FB,sell,8/1/2022,11:17 AM,710675.77,637387,EUR,481.93,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed
875,AMZN,sell,5/23/2022,5:32 PM,165985.88,794020,PHP,958.23,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo
876,AMZN,buy,6/14/2022,6:11 PM,682901.76,604743,IDR,133.32,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros
877,FB,buy,3/30/2023,11:07 AM,164092.39,849746,RUB,389.96,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula
878,FB,sell,8/8/2022,6:22 PM,949903.62,654753,EUR,331.68,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
879,FB,buy,9/3/2022,7:19 AM,496882.81,666473,PLN,860.81,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam
880,TSLA,sell,2/21/2023,12:42 PM,735527.76,398088,BRL,719.36,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia
881,TSLA,buy,12/31/2022,1:52 PM,382960.86,607904,CZK,750.98,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate
882,TSLA,sell,8/28/2022,2:10 PM,792627.17,826739,CNY,703.7,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur
883,TSLA,sell,8/23/2022,4:03 AM,626415.82,568638,SYP,421.6,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus
884,TSLA,buy,11/20/2022,9:14 PM,105046.96,556142,CZK,369.1,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue
885,GOOGL,sell,9/13/2022,12:05 PM,171745.43,633002,USD,251.01,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis
886,AAPL,sell,2/14/2023,1:12 AM,902493.16,574067,NGN,30.44,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie
887,AAPL,buy,4/29/2023,1:36 AM,820146.17,498970,BRL,666.09,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis
888,AAPL,buy,6/16/2022,12:51 PM,221670.52,954223,EUR,556.07,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor
889,FB,buy,8/13/2022,12:20 PM,209606.43,230644,JMD,345.57,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue
890,AMZN,buy,6/15/2022,2:38 AM,287165.17,713731,EUR,361.67,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus
891,TSLA,sell,3/30/2023,6:24 PM,801013.19,677943,CNY,543.15,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius
892,TSLA,buy,12/15/2022,10:45 PM,487479.18,767822,MAD,266.55,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien
893,FB,sell,4/11/2023,11:06 AM,402578.22,647669,BRL,984.84,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
894,FB,buy,11/11/2022,11:58 AM,243427.81,825240,VEF,870.89,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat
895,FB,sell,4/10/2023,2:31 AM,660043.03,134900,CZK,97.17,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit
896,AMZN,buy,12/4/2022,9:24 PM,196197.37,304948,GTQ,334.59,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum
897,GOOGL,sell,8/15/2022,6:11 AM,866816.14,706861,EUR,801.85,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed
898,GOOGL,buy,11/28/2022,3:38 AM,712642.1,19517,CNY,625.1,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus
899,TSLA,buy,11/24/2022,4:11 AM,795387.79,177651,CNY,685.95,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus
900,AAPL,buy,4/7/2023,12:57 PM,843265.39,108613,IDR,492.76,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo
901,AAPL,buy,6/13/2022,4:25 PM,651339.5,132104,IDR,442.63,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis
902,AMZN,buy,5/7/2023,12:03 AM,879562.4,611789,RUB,226.47,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat
903,FB,sell,1/9/2023,6:15 AM,107016.85,319231,CAD,534.64,sed interdum venenatis turpis enim blandit mi in porttitor pede justo
904,AMZN,buy,4/29/2023,11:15 AM,162588.74,761244,AFN,493.02,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet
905,AMZN,buy,8/23/2022,7:14 AM,87296.78,613474,CNY,550.63,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis
906,AAPL,sell,12/30/2022,6:54 AM,237646.44,469946,MXN,317.2,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris
907,AMZN,sell,10/5/2022,6:16 PM,857165.64,875002,RUB,141.27,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur
908,AMZN,sell,11/25/2022,3:32 PM,549648.6,442482,BRL,39.05,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
909,TSLA,sell,5/13/2023,9:11 PM,89423.66,112566,GEL,124.05,ipsum primis in faucibus orci luctus et ultrices posuere cubilia
910,AMZN,sell,11/16/2022,7:54 AM,455765.28,774103,ZAR,281.33,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis
911,AMZN,buy,9/5/2022,1:45 AM,101904.82,231562,VND,518.33,neque aenean auctor gravida sem praesent id massa id nisl venenatis
912,FB,buy,2/9/2023,11:47 AM,503147.69,900166,PHP,441.75,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean
913,AMZN,sell,7/21/2022,5:25 AM,966390.01,945109,CNY,316.03,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
914,AAPL,sell,8/1/2022,2:59 AM,566294.19,534869,PHP,419.13,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id
915,GOOGL,buy,4/26/2023,11:10 AM,534739.7,474239,RUB,737.02,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi
916,GOOGL,sell,6/29/2022,11:08 PM,656672.13,499318,IDR,817.15,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce
917,AAPL,sell,6/12/2022,12:10 PM,276205.71,36773,UYU,623.88,non mauris morbi non lectus aliquam sit amet diam in magna bibendum
918,AAPL,buy,4/24/2023,8:40 PM,757343.34,137825,PHP,50.09,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo
919,GOOGL,buy,3/31/2023,6:24 AM,645149.75,958750,EUR,852.35,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum
920,AAPL,sell,9/14/2022,7:57 AM,609050.81,419133,PYG,121.32,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula
921,GOOGL,buy,12/2/2022,12:36 AM,545861.82,483185,CZK,675.05,velit vivamus vel nulla eget eros elementum pellentesque quisque porta
922,AMZN,sell,12/12/2022,5:32 PM,371923.99,277827,CNY,397.98,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus
923,GOOGL,sell,1/27/2023,7:51 PM,627771.9,804785,BYR,692.82,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris
924,TSLA,sell,7/8/2022,6:25 PM,712362.16,318748,JPY,433.5,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non
925,FB,buy,2/2/2023,10:06 PM,637743.24,653141,RUB,416.18,purus phasellus in felis donec semper sapien a libero nam
926,TSLA,sell,4/26/2023,4:09 PM,682782.07,120124,CNY,790.72,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis
927,FB,sell,1/18/2023,10:39 PM,969500.0,654602,PLN,549.89,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem
928,AMZN,buy,5/24/2022,2:53 AM,673697.36,516220,BGN,702.43,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla
929,AMZN,sell,3/2/2023,8:24 AM,544639.64,352200,USD,922.24,mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis
930,GOOGL,buy,2/7/2023,8:57 PM,395625.5,59890,CZK,101.98,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel
931,TSLA,sell,1/16/2023,2:59 PM,529452.65,524278,CNY,102.67,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum
932,AMZN,sell,4/28/2023,12:54 PM,271605.99,959634,PHP,2.83,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis
933,FB,buy,10/7/2022,4:03 AM,961387.0,341335,RUB,390.48,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis
934,GOOGL,sell,9/25/2022,1:04 AM,317434.43,698619,RUB,499.85,vel sem sed sagittis nam congue risus semper porta volutpat
935,TSLA,sell,11/30/2022,4:27 PM,742309.75,467745,IDR,698.2,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl
936,TSLA,buy,9/18/2022,10:11 AM,369280.92,641219,IDR,596.7,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper
937,AMZN,sell,5/15/2022,5:37 PM,810991.27,530055,ARS,81.53,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit
938,AAPL,buy,5/20/2022,5:43 AM,215324.62,26855,RUB,196.63,varius nulla facilisi cras non velit nec nisi vulputate nonummy
939,TSLA,sell,11/21/2022,10:34 AM,309770.8,436125,BRL,738.88,massa donec dapibus duis at velit eu est congue elementum in hac habitasse
940,GOOGL,sell,4/30/2023,6:22 AM,163348.05,810530,XPF,275.45,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet
941,AMZN,buy,10/6/2022,11:14 PM,739171.74,398566,IDR,964.71,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat
942,AMZN,sell,5/15/2022,10:49 PM,571703.11,362058,UAH,975.86,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula
943,GOOGL,sell,2/8/2023,11:56 AM,848752.34,177132,CDF,223.46,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede
944,AAPL,buy,12/2/2022,12:56 AM,25268.47,137572,PLN,584.01,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate
945,AMZN,sell,1/10/2023,11:36 AM,239973.84,158508,IDR,315.85,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque
946,TSLA,sell,4/7/2023,11:58 PM,934140.07,347227,IDR,127.62,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim
947,AMZN,sell,11/15/2022,9:16 AM,178326.22,605051,IDR,726.16,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus
948,AMZN,buy,3/31/2023,4:42 AM,965292.22,735835,CNY,483.45,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
949,AMZN,buy,4/25/2023,6:45 PM,388280.21,148148,EUR,269.09,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel
950,FB,buy,9/24/2022,1:25 PM,339555.32,645445,RUB,626.53,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
951,AMZN,sell,11/9/2022,2:47 AM,370915.71,245497,IDR,528.38,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus
952,TSLA,sell,11/11/2022,6:46 PM,689719.68,991949,NZD,282.91,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac
953,TSLA,sell,1/30/2023,10:36 AM,554355.03,265784,CNY,644.71,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus
954,GOOGL,buy,3/7/2023,5:28 PM,688666.56,367173,VEF,930.95,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae
955,AMZN,buy,3/10/2023,7:09 AM,956884.95,795658,IDR,892.23,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id
956,AAPL,buy,10/27/2022,5:23 PM,743144.43,969708,NGN,324.62,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus
957,TSLA,buy,6/7/2022,5:07 AM,268594.92,261368,CNY,893.08,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus
958,AMZN,buy,12/19/2022,6:03 PM,473110.11,52744,CNY,718.61,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla
959,AMZN,sell,12/20/2022,3:37 AM,461176.85,544988,IDR,706.9,mi pede malesuada in imperdiet et commodo vulputate justo in blandit
960,FB,buy,5/1/2023,6:25 AM,717547.53,924919,PHP,146.61,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante
961,AAPL,sell,7/9/2022,10:07 PM,613641.92,171590,CZK,803.71,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor
962,TSLA,sell,9/19/2022,1:46 AM,505171.58,702492,IDR,377.31,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis
963,AAPL,buy,5/26/2022,6:53 AM,960891.87,188463,RUB,253.86,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
964,GOOGL,sell,2/21/2023,6:22 AM,647251.47,613544,CNY,994.25,nisl nunc rhoncus dui vel sem sed sagittis nam congue
965,AMZN,sell,3/31/2023,7:24 AM,8828.02,547929,CNY,401.0,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
966,FB,buy,3/11/2023,2:01 PM,739886.88,215896,BAM,157.75,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus
967,TSLA,sell,7/1/2022,10:36 PM,577759.96,252700,CNY,188.96,est risus auctor sed tristique in tempus sit amet sem fusce
968,GOOGL,buy,10/18/2022,10:40 PM,601288.61,198797,IDR,257.75,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus
969,GOOGL,buy,12/21/2022,2:24 PM,437949.99,430064,IRR,398.96,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis
970,TSLA,sell,8/6/2022,8:48 PM,432833.27,114238,PHP,434.2,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi
971,TSLA,sell,4/28/2023,5:02 PM,17292.9,397473,AFN,924.66,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices
972,FB,sell,10/7/2022,12:56 AM,765765.73,433599,ARS,234.42,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum
973,AAPL,buy,6/27/2022,12:00 PM,519425.86,440243,IDR,428.1,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur
974,FB,buy,2/17/2023,12:35 PM,475113.32,277086,AFN,386.93,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
975,GOOGL,sell,6/18/2022,9:42 PM,528859.65,250657,ZAR,405.81,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas
976,FB,sell,7/9/2022,2:54 PM,41469.77,616425,EUR,716.12,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla
977,AAPL,sell,2/9/2023,7:27 AM,285487.7,163770,EUR,903.59,donec semper sapien a libero nam dui proin leo odio
978,AAPL,sell,5/19/2022,4:14 AM,714630.87,522215,ZWL,792.67,integer a nibh in quis justo maecenas rhoncus aliquam lacus
979,FB,sell,10/7/2022,11:40 PM,398342.21,295311,MNT,581.75,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis
980,AMZN,sell,3/17/2023,7:17 AM,652325.4,62112,PHP,222.0,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin
981,FB,buy,10/25/2022,3:27 AM,562200.55,203307,IDR,694.75,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
982,GOOGL,buy,1/1/2023,1:10 PM,262400.6,561980,MWK,807.52,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
983,GOOGL,buy,3/23/2023,6:33 AM,23518.75,438305,SEK,985.8,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
984,AAPL,sell,6/18/2022,12:59 AM,888741.63,782969,IDR,804.62,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices
985,FB,buy,6/15/2022,2:46 PM,500263.98,837178,ALL,938.37,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes
986,FB,buy,8/25/2022,3:44 PM,591007.1,343830,KZT,852.39,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem
987,AMZN,buy,12/13/2022,9:06 PM,106006.11,470975,CNY,248.83,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta
988,GOOGL,buy,1/29/2023,3:53 AM,126561.69,35241,CNY,474.42,dui vel sem sed sagittis nam congue risus semper porta
989,GOOGL,buy,9/16/2022,9:33 PM,674029.59,694438,PHP,192.09,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus
990,AAPL,buy,10/10/2022,11:18 AM,64222.17,285772,SEK,290.9,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget
991,FB,buy,12/30/2022,2:45 AM,274414.17,392025,LYD,483.1,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed
992,AAPL,sell,9/20/2022,8:59 PM,333448.74,600150,CNY,36.39,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet
993,GOOGL,sell,5/25/2022,12:11 AM,923684.6,986096,DOP,773.21,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in
994,AAPL,sell,9/16/2022,6:32 PM,398767.41,712246,IDR,582.27,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
995,TSLA,sell,10/31/2022,8:14 PM,230068.56,866669,KZT,198.92,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam
996,AMZN,buy,3/13/2023,9:55 AM,368575.6,739018,CNY,559.12,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec
997,AMZN,sell,3/24/2023,6:08 AM,330800.58,332016,PEN,293.15,nisl duis ac nibh fusce lacus purus aliquet at feugiat non
998,GOOGL,sell,12/23/2022,2:23 AM,128544.72,862015,COP,204.72,leo odio condimentum id luctus nec molestie sed justo pellentesque
999,FB,sell,9/27/2022,10:31 AM,925465.25,237030,CNY,250.13,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis
1000,GOOGL,buy,6/18/2022,5:34 AM,828195.41,94598,PHP,821.1,vestibulum velit id pretium iaculis diam erat fermentum justo nec
